date,rank,song,artist,last_week_rank,peak_rank,weeks_on_board,year,month,week
2016-09-03,80,Chill Bill,Rob $tone Ft. J. Davi$ Ft. Spooks,85,80,3,2016,9,36
2016-09-03,81,Hit Or Miss,Jacob Sartorius,NA,72,2,2016,9,36
2016-09-03,82,Fix,Chris Lane,72,65,12,2016,9,36
2016-09-03,83,Lockjaw,French Montana Ft. Kodak Black,80,73,7,2016,9,36
2016-09-03,84,Middle Of A Memory,Cole Swindell,96,84,4,2016,9,36
2016-09-03,85,Toothbrush,DNCE,66,44,10,2016,9,36
2016-09-03,86,Pop Style,Drake Ft. The Throne,86,16,20,2016,9,36
2016-09-03,87,No Problem,Chance The Rapper Ft. Lil Wayne Ft. 2 Chainz,98,86,13,2016,9,36
2016-09-03,88,Duele El Corazon,Enrique Iglesias Feat. Wisin or Tinashe Ft. Javada,89,82,6,2016,9,36
2016-09-03,89,Lights Come On,Jason Aldean,87,43,19,2016,9,36
2016-09-03,90,Pick Up The Phone,Young Thug And Travis Scott Ft. Quavo,NA,90,1,2016,9,36
2016-09-03,91,Do You Mind,"DJ Khaled Ft. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future Ft. Rick Ross",94,91,2,2016,9,36
2016-09-03,92,You Was Right,Lil Uzi Vert,91,89,6,2016,9,36
2016-09-03,93,In The Name Of Love,Martin Garrix Ft. Bebe Rexha,NA,93,1,2016,9,36
2016-09-03,94,1 Night,Lil Yachty,NA,88,2,2016,9,36
2016-09-03,95,Wishing,"DJ Drama Ft. Chris Brown, Skeme Ft. Lyquin",NA,95,1,2016,9,36
2016-09-03,96,Castaway,Zac Brown Band,NA,96,2,2016,9,36
2016-09-03,97,No Money,Galantis,93,88,5,2016,9,36
2016-09-03,98,Rock On,Tucker Beathard,NA,98,1,2016,9,36
2016-09-03,99,Wasted Time,Keith Urban,97,51,17,2016,9,36
2016-09-03,100,Sex With Me,Rihanna,NA,97,2,2016,9,36
2016-09-10,1,Closer,The Chainsmokers Ft. Halsey,1,1,4,2016,9,37
2016-09-10,2,Cold Water,Major Lazer Ft. Justin Bieber Ft. MO,3,2,5,2016,9,37
2016-09-10,3,Cheap Thrills,Sia Ft. Sean Paul,2,1,28,2016,9,37
2016-09-10,4,Heathens,twenty one pilots,4,4,10,2016,9,37
2016-09-10,5,Ride,twenty one pilots,6,5,24,2016,9,37
2016-09-10,6,This Is What You Came For,Calvin Harris Ft. Rihanna,5,3,17,2016,9,37
2016-09-10,7,Don't Let Me Down,The Chainsmokers Ft. Daya,8,3,28,2016,9,37
2016-09-10,8,One Dance,Drake Ft. WizKid Ft. Kyla,7,1,21,2016,9,37
2016-09-10,9,Send My Love (To Your New Lover),Adele,10,9,15,2016,9,37
2016-09-10,10,Treat You Better,Shawn Mendes,12,10,12,2016,9,37
2016-09-10,11,Needed Me,Rihanna,11,7,30,2016,9,37
2016-09-10,12,Can't Stop The Feeling!,Justin Timberlake,9,1,16,2016,9,37
2016-09-10,13,We Don't Talk Anymore,Charlie Puth Ft. Selena Gomez,18,13,12,2016,9,37
2016-09-10,14,Too Good,Drake Ft. Rihanna,14,14,17,2016,9,37
2016-09-10,15,Into You,Ariana Grande,13,13,15,2016,9,37
2016-09-10,16,Let Me Love You,DJ Snake Ft. Justin Bieber,19,12,3,2016,9,37
2016-09-10,17,Sucker For Pain,"Lil Wayne, Wiz Khalifa Ft. Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",16,15,9,2016,9,37
2016-09-10,18,For Free,DJ Khaled Ft. Drake,15,13,12,2016,9,37
2016-09-10,19,Broccoli,D.R.A.M. Ft. Lil Yachty,21,19,11,2016,9,37
2016-09-10,20,Gold,Kiiara,23,20,14,2016,9,37
2016-09-10,21,Luv,Tory Lanez,30,21,9,2016,9,37
2016-09-10,22,Panda,Desiigner,17,1,27,2016,9,37
2016-09-10,23,Never Be Like You,Flume Ft. Kai,20,20,21,2016,9,37
2016-09-10,24,Controlla,Drake,22,16,17,2016,9,37
2016-09-10,25,I Hate U I Love U,gnash Ft. Olivia O'Brien,28,25,19,2016,9,37
2016-09-10,26,Work From Home,Fifth Harmony Ft. Ty Dolla $ign,26,4,26,2016,9,37
2016-09-10,27,Just Like Fire,P!nk,24,10,19,2016,9,37
2016-09-10,28,Hymn For The Weekend,Coldplay,35,28,13,2016,9,37
2016-09-10,29,"Sit Still, Look Pretty",Daya,36,29,13,2016,9,37
2016-09-10,30,H.O.L.Y.,Florida Georgia Line,29,14,17,2016,9,37
2016-09-10,31,All In My Head (Flex),Fifth Harmony Ft. Fetty Wap,27,24,10,2016,9,37
2016-09-10,32,Me Too,Meghan Trainor,25,13,15,2016,9,37
2016-09-10,33,I Took A Pill In Ibiza,Mike Posner,32,4,32,2016,9,37
2016-09-10,34,Tiimmy Turner,Desiigner,37,34,5,2016,9,37
2016-09-10,35,This Girl,Kungs vs Cookin' On 3 Burners,42,35,5,2016,9,37
2016-09-10,36,No Limit,Usher Ft. Young Thug,33,33,9,2016,9,37
2016-09-10,37,Stressed Out,twenty one pilots,34,2,49,2016,9,37
2016-09-10,38,Don't Mind,Kent Jones,31,8,17,2016,9,37
2016-09-10,39,Work,Rihanna Ft. Drake,38,1,31,2016,9,37
2016-09-10,40,Unsteady,X Ambassadors,45,39,15,2016,9,37
2016-09-10,41,Gangsta,Kehlani,43,41,3,2016,9,37
2016-09-10,42,Peter Pan,Kelsea Ballerini,48,42,13,2016,9,37
2016-09-10,43,Low Life,Future Ft. The Weeknd,41,18,29,2016,9,37
2016-09-10,44,Rise,Katy Perry,39,11,6,2016,9,37
2016-09-10,45,Make You Miss Me,Sam Hunt,50,45,13,2016,9,37
2016-09-10,46,7 Years,Lukas Graham,40,2,32,2016,9,37
2016-09-10,47,Mama Said,Lukas Graham,55,47,6,2016,9,37
2016-09-10,48,Love Yourself,Justin Bieber,46,1,41,2016,9,37
2016-09-10,49,Cake By The Ocean,DNCE,47,9,45,2016,9,37
2016-09-10,50,From The Ground Up,Dan + Shay,49,48,14,2016,9,37
2016-09-10,51,Different For Girls,Dierks Bentley Ft. Elle King,53,51,12,2016,9,37
2016-09-10,52,I Got The Keys,DJ Khaled Ft. Jay Z Ft. Future,44,30,9,2016,9,37
2016-09-10,53,Starving,Hailee Steinfeld Ft. Grey Ft. Zedd,62,53,4,2016,9,37
2016-09-10,54,Setting The World On Fire,Kenny Chesney Ft. P!nk,58,29,4,2016,9,37
2016-09-10,55,Purple Lamborghini,Skrillex Ft. Rick Ross,52,33,5,2016,9,37
2016-09-10,56,THat Part,ScHoolboy Q Ft. Kanye West,54,40,12,2016,9,37
2016-09-10,57,My PYT,Wale,56,54,11,2016,9,37
2016-09-10,58,Make Me...,Britney Spears Ft. G-Eazy,51,17,6,2016,9,37
2016-09-10,59,American Country Love Song,Jake Owen,61,56,14,2016,9,37
2016-09-10,60,Money Longer,Lil Uzi Vert,63,60,11,2016,9,37
2016-09-10,61,She's Got A Way With Words,Blake Shelton,70,61,9,2016,9,37
2016-09-10,62,Why You Always Hatin?,YG Ft. Drake Ft. Kamaiyah,71,62,10,2016,9,37
2016-09-10,63,You Don't Own Me,Grace Ft. G-Eazy,57,57,14,2016,9,37
2016-09-10,64,Wicked,Future,59,41,19,2016,9,37
2016-09-10,65,Middle Of A Memory,Cole Swindell,84,65,5,2016,9,37
2016-09-10,66,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,66,66,6,2016,9,37
2016-09-10,67,Vice,Miranda Lambert,69,47,6,2016,9,37
2016-09-10,68,Sorry,Beyonce,60,11,18,2016,9,37
2016-09-10,69,You & Me,Marc E. Bassy Ft. G-Eazy,72,69,7,2016,9,37
2016-09-10,70,In The Name Of Love,Martin Garrix Ft. Bebe Rexha,93,70,2,2016,9,37
2016-09-10,71,Father Stretch My Hands Pt. 1,Kanye West,74,37,16,2016,9,37
2016-09-10,72,No Shopping,French Montana Ft. Drake,67,36,6,2016,9,37
2016-09-10,73,It Don't Hurt Like It Used To,Billy Currington,75,73,5,2016,9,37
2016-09-10,74,Record Year,Eric Church,64,44,19,2016,9,37
2016-09-10,75,With You Tonight / Hasta El Amanecer,Nicky Jam,73,73,14,2016,9,37
2016-09-10,76,Chill Bill,Rob $tone Ft. J. Davi$ Ft. Spooks,80,76,4,2016,9,37
2016-09-10,77,Kill Em With Kindness,Selena Gomez,68,39,13,2016,9,37
2016-09-10,78,Come And See Me,PARTYNEXTDOOR Ft. Drake,65,65,8,2016,9,37
2016-09-10,79,Nikes,Frank Ocean,NA,79,1,2016,9,37
2016-09-10,80,Ivy,Frank Ocean,NA,80,1,2016,9,37
2016-09-10,81,You Look Like I Need A Drink,Justin Moore,79,79,3,2016,9,37
2016-09-10,82,Pick Up The Phone,Young Thug And Travis Scott Ft. Quavo,90,82,2,2016,9,37
2016-09-10,83,Rock On,Tucker Beathard,98,83,2,2016,9,37
2016-09-10,84,Pink + White,Frank Ocean,NA,84,1,2016,9,37
2016-09-10,85,Church Bells,Carrie Underwood,78,43,16,2016,9,37
2016-09-10,86,No Problem,Chance The Rapper Ft. Lil Wayne Ft. 2 Chainz,87,86,14,2016,9,37
2016-09-10,87,1 Night,Lil Yachty,94,87,3,2016,9,37
2016-09-10,88,Cool Girl,Tove Lo,NA,84,2,2016,9,37
2016-09-10,89,Do You Mind,"DJ Khaled Ft. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future Ft. Rick Ross",91,89,3,2016,9,37
2016-09-10,90,Lockjaw,French Montana Ft. Kodak Black,83,73,8,2016,9,37
2016-09-10,91,Look Alive,Rae Sremmurd,76,76,2,2016,9,37
2016-09-10,92,Duele El Corazon,Enrique Iglesias Feat. Wisin or Tinashe Ft. Javada,88,82,7,2016,9,37
2016-09-10,93,Wishing,"DJ Drama Ft. Chris Brown, Skeme Ft. Lyquin",95,93,2,2016,9,37
2016-09-10,94,Too Much Sauce,DJ ESCO Ft. Future Ft. Lil Uzi Vert,NA,94,1,2016,9,37
2016-09-10,95,Mercy,Shawn Mendes,NA,95,1,2016,9,37
2016-09-10,96,Solo,Frank Ocean,NA,96,1,2016,9,37
2016-09-10,97,You Was Right,Lil Uzi Vert,92,89,7,2016,9,37
2016-09-10,98,Nights,Frank Ocean,NA,98,1,2016,9,37
2016-09-10,99,I Met A Girl,William Michael Morgan,NA,99,1,2016,9,37
2016-09-10,100,Move,Luke Bryan,NA,100,1,2016,9,37
2016-09-17,1,Closer,The Chainsmokers Ft. Halsey,1,1,5,2016,9,38
2016-09-17,2,Cold Water,Major Lazer Ft. Justin Bieber Ft. MO,2,2,6,2016,9,38
2016-09-17,3,Heathens,twenty one pilots,4,3,11,2016,9,38
2016-09-17,4,Cheap Thrills,Sia Ft. Sean Paul,3,1,29,2016,9,38
2016-09-17,5,Don't Let Me Down,The Chainsmokers Ft. Daya,7,3,29,2016,9,38
2016-09-17,6,This Is What You Came For,Calvin Harris Ft. Rihanna,6,3,18,2016,9,38
2016-09-17,7,Ride,twenty one pilots,5,5,25,2016,9,38
2016-09-17,8,Treat You Better,Shawn Mendes,10,8,13,2016,9,38
2016-09-17,9,One Dance,Drake Ft. WizKid Ft. Kyla,8,1,22,2016,9,38
2016-09-17,10,Needed Me,Rihanna,11,7,31,2016,9,38
2016-09-17,11,Send My Love (To Your New Lover),Adele,9,9,16,2016,9,38
